MTU (CET/CEST),Area,Sequence,Day-ahead Price (EUR/kWh),Intraday Period (CET/CEST),Intraday Price (EUR/MWh)
14/05/2025 10:15:00 - 14/05/2025 10:30:00,BZN|DE-LU,Sequence 1,0.0002,,
14/05/2025 10:30:00 - 14/05/2025 10:45:00,BZN|DE-LU,Sequence 1,0.0002,,
14/05/2025 10:45:00 - 14/05/2025 11:00:00,BZN|DE-LU,Sequence 1,0.0002,,
14/05/2025 11:00:00 - 14/05/2025 11:15:00,BZN|DE-LU,Sequence 1,-0.0016699999999999998,,
14/05/2025 11:15:00 - 14/05/2025 11:30:00,BZN|DE-LU,Sequence 1,-0.0016699999999999998,,
14/05/2025 11:30:00 - 14/05/2025 11:45:00,BZN|DE-LU,Sequence 1,-0.0016699999999999998,,
14/05/2025 11:45:00 - 14/05/2025 12:00:00,BZN|DE-LU,Sequence 1,-0.0016699999999999998,,
14/05/2025 12:00:00 - 14/05/2025 12:15:00,BZN|DE-LU,Sequence 1,-0.01816,,
14/05/2025 12:15:00 - 14/05/2025 12:30:00,BZN|DE-LU,Sequence 1,-0.01816,,
14/05/2025 12:30:00 - 14/05/2025 12:45:00,BZN|DE-LU,Sequence 1,-0.01816,,
14/05/2025 12:45:00 - 14/05/2025 13:00:00,BZN|DE-LU,Sequence 1,-0.01816,,
14/05/2025 13:00:00 - 14/05/2025 13:15:00,BZN|DE-LU,Sequence 1,-0.02991,,
14/05/2025 13:15:00 - 14/05/2025 13:30:00,BZN|DE-LU,Sequence 1,-0.02991,,
14/05/2025 13:30:00 - 14/05/2025 13:45:00,BZN|DE-LU,Sequence 1,-0.02991,,
14/05/2025 13:45:00 - 14/05/2025 14:00:00,BZN|DE-LU,Sequence 1,-0.02991,,
14/05/2025 14:00:00 - 14/05/2025 14:15:00,BZN|DE-LU,Sequence 1,-0.03182,,
14/05/2025 14:15:00 - 14/05/2025 14:30:00,BZN|DE-LU,Sequence 1,-0.03182,,
14/05/2025 14:30:00 - 14/05/2025 14:45:00,BZN|DE-LU,Sequence 1,-0.03182,,
14/05/2025 14:45:00 - 14/05/2025 15:00:00,BZN|DE-LU,Sequence 1,-0.03182,,
14/05/2025 15:00:00 - 14/05/2025 15:15:00,BZN|DE-LU,Sequence 1,-0.01279,,
14/05/2025 15:15:00 - 14/05/2025 15:30:00,BZN|DE-LU,Sequence 1,-0.01279,,
14/05/2025 15:30:00 - 14/05/2025 15:45:00,BZN|DE-LU,Sequence 1,-0.01279,,
14/05/2025 15:45:00 - 14/05/2025 16:00:00,BZN|DE-LU,Sequence 1,-0.01279,,
14/05/2025 16:00:00 - 14/05/2025 16:15:00,BZN|DE-LU,Sequence 1,-0.00133,,
14/05/2025 16:15:00 - 14/05/2025 16:30:00,BZN|DE-LU,Sequence 1,-0.00133,,
14/05/2025 16:30:00 - 14/05/2025 16:45:00,BZN|DE-LU,Sequence 1,-0.00133,,
14/05/2025 16:45:00 - 14/05/2025 17:00:00,BZN|DE-LU,Sequence 1,-0.00133,,
14/05/2025 17:00:00 - 14/05/2025 17:15:00,BZN|DE-LU,Sequence 1,0.030940000000000002,,
14/05/2025 17:15:00 - 14/05/2025 17:30:00,BZN|DE-LU,Sequence 1,0.030940000000000002,,
14/05/2025 17:30:00 - 14/05/2025 17:45:00,BZN|DE-LU,Sequence 1,0.030940000000000002,,
14/05/2025 17:45:00 - 14/05/2025 18:00:00,BZN|DE-LU,Sequence 1,0.030940000000000002,,
14/05/2025 18:00:00 - 14/05/2025 18:15:00,BZN|DE-LU,Sequence 1,0.0916,,
14/05/2025 18:15:00 - 14/05/2025 18:30:00,BZN|DE-LU,Sequence 1,0.0916,,
14/05/2025 18:30:00 - 14/05/2025 18:45:00,BZN|DE-LU,Sequence 1,0.0916,,
14/05/2025 18:45:00 - 14/05/2025 19:00:00,BZN|DE-LU,Sequence 1,0.0916,,
14/05/2025 19:00:00 - 14/05/2025 19:15:00,BZN|DE-LU,Sequence 1,0.114,,
14/05/2025 19:15:00 - 14/05/2025 19:30:00,BZN|DE-LU,Sequence 1,0.114,,
14/05/2025 19:30:00 - 14/05/2025 19:45:00,BZN|DE-LU,Sequence 1,0.114,,
14/05/2025 19:45:00 - 14/05/2025 20:00:00,BZN|DE-LU,Sequence 1,0.114,,
14/05/2025 20:00:00 - 14/05/2025 20:15:00,BZN|DE-LU,Sequence 1,0.15844999999999998,,
14/05/2025 20:15:00 - 14/05/2025 20:30:00,BZN|DE-LU,Sequence 1,0.15844999999999998,,
14/05/2025 20:30:00 - 14/05/2025 20:45:00,BZN|DE-LU,Sequence 1,0.15844999999999998,,
14/05/2025 20:45:00 - 14/05/2025 21:00:00,BZN|DE-LU,Sequence 1,0.15844999999999998,,
14/05/2025 21:00:00 - 14/05/2025 21:15:00,BZN|DE-LU,Sequence 1,0.13259,,
14/05/2025 21:15:00 - 14/05/2025 21:30:00,BZN|DE-LU,Sequence 1,0.13259,,
14/05/2025 21:30:00 - 14/05/2025 21:45:00,BZN|DE-LU,Sequence 1,0.13259,,
14/05/2025 21:45:00 - 14/05/2025 22:00:00,BZN|DE-LU,Sequence 1,0.13259,,
14/05/2025 22:00:00 - 14/05/2025 22:15:00,BZN|DE-LU,Sequence 1,0.10908,,
14/05/2025 22:15:00 - 14/05/2025 22:30:00,BZN|DE-LU,Sequence 1,0.10908,,
14/05/2025 22:30:00 - 14/05/2025 22:45:00,BZN|DE-LU,Sequence 1,0.10908,,
14/05/2025 22:45:00 - 14/05/2025 23:00:00,BZN|DE-LU,Sequence 1,0.10908,,
14/05/2025 23:00:00 - 14/05/2025 23:15:00,BZN|DE-LU,Sequence 1,0.09986,,
14/05/2025 23:15:00 - 14/05/2025 23:30:00,BZN|DE-LU,Sequence 1,0.09986,,
14/05/2025 23:30:00 - 14/05/2025 23:45:00,BZN|DE-LU,Sequence 1,0.09986,,
14/05/2025 23:45:00 - 15/05/2025 00:00:00,BZN|DE-LU,Sequence 1,0.09986,,
15/05/2025 00:00:00 - 15/05/2025 00:15:00,BZN|DE-LU,Sequence 1,0.09806000000000001,,
15/05/2025 00:15:00 - 15/05/2025 00:30:00,BZN|DE-LU,Sequence 1,0.09806000000000001,,
15/05/2025 00:30:00 - 15/05/2025 00:45:00,BZN|DE-LU,Sequence 1,0.09806000000000001,,
15/05/2025 00:45:00 - 15/05/2025 01:00:00,BZN|DE-LU,Sequence 1,0.09806000000000001,,
15/05/2025 01:00:00 - 15/05/2025 01:15:00,BZN|DE-LU,Sequence 1,0.08988,,
15/05/2025 01:15:00 - 15/05/2025 01:30:00,BZN|DE-LU,Sequence 1,0.08988,,
15/05/2025 01:30:00 - 15/05/2025 01:45:00,BZN|DE-LU,Sequence 1,0.08988,,
15/05/2025 01:45:00 - 15/05/2025 02:00:00,BZN|DE-LU,Sequence 1,0.08988,,
15/05/2025 02:00:00 - 15/05/2025 02:15:00,BZN|DE-LU,Sequence 1,0.0878,,
15/05/2025 02:15:00 - 15/05/2025 02:30:00,BZN|DE-LU,Sequence 1,0.0878,,
15/05/2025 02:30:00 - 15/05/2025 02:45:00,BZN|DE-LU,Sequence 1,0.0878,,
15/05/2025 02:45:00 - 15/05/2025 03:00:00,BZN|DE-LU,Sequence 1,0.0878,,
15/05/2025 03:00:00 - 15/05/2025 03:15:00,BZN|DE-LU,Sequence 1,0.08763,,
15/05/2025 03:15:00 - 15/05/2025 03:30:00,BZN|DE-LU,Sequence 1,0.08763,,
15/05/2025 03:30:00 - 15/05/2025 03:45:00,BZN|DE-LU,Sequence 1,0.08763,,
15/05/2025 03:45:00 - 15/05/2025 04:00:00,BZN|DE-LU,Sequence 1,0.08763,,
15/05/2025 04:00:00 - 15/05/2025 04:15:00,BZN|DE-LU,Sequence 1,0.09028,,
15/05/2025 04:15:00 - 15/05/2025 04:30:00,BZN|DE-LU,Sequence 1,0.09028,,
15/05/2025 04:30:00 - 15/05/2025 04:45:00,BZN|DE-LU,Sequence 1,0.09028,,
15/05/2025 04:45:00 - 15/05/2025 05:00:00,BZN|DE-LU,Sequence 1,0.09028,,
15/05/2025 05:00:00 - 15/05/2025 05:15:00,BZN|DE-LU,Sequence 1,0.09894,,
15/05/2025 05:15:00 - 15/05/2025 05:30:00,BZN|DE-LU,Sequence 1,0.09894,,
15/05/2025 05:30:00 - 15/05/2025 05:45:00,BZN|DE-LU,Sequence 1,0.09894,,
15/05/2025 05:45:00 - 15/05/2025 06:00:00,BZN|DE-LU,Sequence 1,0.09894,,
15/05/2025 06:00:00 - 15/05/2025 06:15:00,BZN|DE-LU,Sequence 1,0.1199,,
15/05/2025 06:15:00 - 15/05/2025 06:30:00,BZN|DE-LU,Sequence 1,0.1199,,
15/05/2025 06:30:00 - 15/05/2025 06:45:00,BZN|DE-LU,Sequence 1,0.1199,,
15/05/2025 06:45:00 - 15/05/2025 07:00:00,BZN|DE-LU,Sequence 1,0.1199,,
15/05/2025 07:00:00 - 15/05/2025 07:15:00,BZN|DE-LU,Sequence 1,0.11991,,
15/05/2025 07:15:00 - 15/05/2025 07:30:00,BZN|DE-LU,Sequence 1,0.11991,,
15/05/2025 07:30:00 - 15/05/2025 07:45:00,BZN|DE-LU,Sequence 1,0.11991,,
15/05/2025 07:45:00 - 15/05/2025 08:00:00,BZN|DE-LU,Sequence 1,0.11991,,
15/05/2025 08:00:00 - 15/05/2025 08:15:00,BZN|DE-LU,Sequence 1,0.10206,,
15/05/2025 08:15:00 - 15/05/2025 08:30:00,BZN|DE-LU,Sequence 1,0.10206,,
15/05/2025 08:30:00 - 15/05/2025 08:45:00,BZN|DE-LU,Sequence 1,0.10206,,
15/05/2025 08:45:00 - 15/05/2025 09:00:00,BZN|DE-LU,Sequence 1,0.10206,,
15/05/2025 09:00:00 - 15/05/2025 09:15:00,BZN|DE-LU,Sequence 1,0.07565000000000001,,
15/05/2025 09:15:00 - 15/05/2025 09:30:00,BZN|DE-LU,Sequence 1,0.07565000000000001,,
15/05/2025 09:30:00 - 15/05/2025 09:45:00,BZN|DE-LU,Sequence 1,0.07565000000000001,,
15/05/2025 09:45:00 - 15/05/2025 10:00:00,BZN|DE-LU,Sequence 1,0.07565000000000001,,
15/05/2025 10:00:00 - 15/05/2025 10:15:00,BZN|DE-LU,Sequence 1,0.00458,,
15/05/2025 10:15:00 - 15/05/2025 10:30:00,BZN|DE-LU,Sequence 1,0.00458,,
15/05/2025 10:30:00 - 15/05/2025 10:45:00,BZN|DE-LU,Sequence 1,0.00458,,
15/05/2025 10:45:00 - 15/05/2025 11:00:00,BZN|DE-LU,Sequence 1,0.00458,,
15/05/2025 11:00:00 - 15/05/2025 11:15:00,BZN|DE-LU,Sequence 1,-8e-05,,
15/05/2025 11:15:00 - 15/05/2025 11:30:00,BZN|DE-LU,Sequence 1,-8e-05,,
15/05/2025 11:30:00 - 15/05/2025 11:45:00,BZN|DE-LU,Sequence 1,-8e-05,,
15/05/2025 11:45:00 - 15/05/2025 12:00:00,BZN|DE-LU,Sequence 1,-8e-05,,
15/05/2025 12:00:00 - 15/05/2025 12:15:00,BZN|DE-LU,Sequence 1,-0.00497,,
15/05/2025 12:15:00 - 15/05/2025 12:30:00,BZN|DE-LU,Sequence 1,-0.00497,,
15/05/2025 12:30:00 - 15/05/2025 12:45:00,BZN|DE-LU,Sequence 1,-0.00497,,
15/05/2025 12:45:00 - 15/05/2025 13:00:00,BZN|DE-LU,Sequence 1,-0.00497,,
15/05/2025 13:00:00 - 15/05/2025 13:15:00,BZN|DE-LU,Sequence 1,-0.01476,,
15/05/2025 13:15:00 - 15/05/2025 13:30:00,BZN|DE-LU,Sequence 1,-0.01476,,
15/05/2025 13:30:00 - 15/05/2025 13:45:00,BZN|DE-LU,Sequence 1,-0.01476,,
15/05/2025 13:45:00 - 15/05/2025 14:00:00,BZN|DE-LU,Sequence 1,-0.01476,,
15/05/2025 14:00:00 - 15/05/2025 14:15:00,BZN|DE-LU,Sequence 1,-0.01425,,
15/05/2025 14:15:00 - 15/05/2025 14:30:00,BZN|DE-LU,Sequence 1,-0.01425,,
15/05/2025 14:30:00 - 15/05/2025 14:45:00,BZN|DE-LU,Sequence 1,-0.01425,,
15/05/2025 14:45:00 - 15/05/2025 15:00:00,BZN|DE-LU,Sequence 1,-0.01425,,
15/05/2025 15:00:00 - 15/05/2025 15:15:00,BZN|DE-LU,Sequence 1,-0.00662,,
15/05/2025 15:15:00 - 15/05/2025 15:30:00,BZN|DE-LU,Sequence 1,-0.00662,,
15/05/2025 15:30:00 - 15/05/2025 15:45:00,BZN|DE-LU,Sequence 1,-0.00662,,
15/05/2025 15:45:00 - 15/05/2025 16:00:00,BZN|DE-LU,Sequence 1,-0.00662,,
15/05/2025 16:00:00 - 15/05/2025 16:15:00,BZN|DE-LU,Sequence 1,-0.0006,,
15/05/2025 16:15:00 - 15/05/2025 16:30:00,BZN|DE-LU,Sequence 1,-0.0006,,
15/05/2025 16:30:00 - 15/05/2025 16:45:00,BZN|DE-LU,Sequence 1,-0.0006,,
15/05/2025 16:45:00 - 15/05/2025 17:00:00,BZN|DE-LU,Sequence 1,-0.0006,,
15/05/2025 17:00:00 - 15/05/2025 17:15:00,BZN|DE-LU,Sequence 1,0.00383,,
15/05/2025 17:15:00 - 15/05/2025 17:30:00,BZN|DE-LU,Sequence 1,0.00383,,
15/05/2025 17:30:00 - 15/05/2025 17:45:00,BZN|DE-LU,Sequence 1,0.00383,,
15/05/2025 17:45:00 - 15/05/2025 18:00:00,BZN|DE-LU,Sequence 1,0.00383,,
15/05/2025 18:00:00 - 15/05/2025 18:15:00,BZN|DE-LU,Sequence 1,0.07611,,
15/05/2025 18:15:00 - 15/05/2025 18:30:00,BZN|DE-LU,Sequence 1,0.07611,,
15/05/2025 18:30:00 - 15/05/2025 18:45:00,BZN|DE-LU,Sequence 1,0.07611,,
15/05/2025 18:45:00 - 15/05/2025 19:00:00,BZN|DE-LU,Sequence 1,0.07611,,
15/05/2025 19:00:00 - 15/05/2025 19:15:00,BZN|DE-LU,Sequence 1,0.10897,,
15/05/2025 19:15:00 - 15/05/2025 19:30:00,BZN|DE-LU,Sequence 1,0.10897,,
15/05/2025 19:30:00 - 15/05/2025 19:45:00,BZN|DE-LU,Sequence 1,0.10897,,
15/05/2025 19:45:00 - 15/05/2025 20:00:00,BZN|DE-LU,Sequence 1,0.10897,,
15/05/2025 20:00:00 - 15/05/2025 20:15:00,BZN|DE-LU,Sequence 1,0.13074000000000002,,
15/05/2025 20:15:00 - 15/05/2025 20:30:00,BZN|DE-LU,Sequence 1,0.13074000000000002,,
15/05/2025 20:30:00 - 15/05/2025 20:45:00,BZN|DE-LU,Sequence 1,0.13074000000000002,,
15/05/2025 20:45:00 - 15/05/2025 21:00:00,BZN|DE-LU,Sequence 1,0.13074000000000002,,
15/05/2025 21:00:00 - 15/05/2025 21:15:00,BZN|DE-LU,Sequence 1,0.12513,,
15/05/2025 21:15:00 - 15/05/2025 21:30:00,BZN|DE-LU,Sequence 1,0.12513,,
15/05/2025 21:30:00 - 15/05/2025 21:45:00,BZN|DE-LU,Sequence 1,0.12513,,
15/05/2025 21:45:00 - 15/05/2025 22:00:00,BZN|DE-LU,Sequence 1,0.12513,,
15/05/2025 22:00:00 - 15/05/2025 22:15:00,BZN|DE-LU,Sequence 1,0.11048999999999999,,
15/05/2025 22:15:00 - 15/05/2025 22:30:00,BZN|DE-LU,Sequence 1,0.11048999999999999,,
15/05/2025 22:30:00 - 15/05/2025 22:45:00,BZN|DE-LU,Sequence 1,0.11048999999999999,,
15/05/2025 22:45:00 - 15/05/2025 23:00:00,BZN|DE-LU,Sequence 1,0.11048999999999999,,
15/05/2025 23:00:00 - 15/05/2025 23:15:00,BZN|DE-LU,Sequence 1,0.101,,
15/05/2025 23:15:00 - 15/05/2025 23:30:00,BZN|DE-LU,Sequence 1,0.101,,
15/05/2025 23:30:00 - 15/05/2025 23:45:00,BZN|DE-LU,Sequence 1,0.101,,
15/05/2025 23:45:00 - 16/05/2025 00:00:00,BZN|DE-LU,Sequence 1,0.101,,
16/05/2025 00:00:00 - 16/05/2025 00:15:00,BZN|DE-LU,Sequence 1,0.0945,,
16/05/2025 00:15:00 - 16/05/2025 00:30:00,BZN|DE-LU,Sequence 1,0.0945,,
16/05/2025 00:30:00 - 16/05/2025 00:45:00,BZN|DE-LU,Sequence 1,0.0945,,
16/05/2025 00:45:00 - 16/05/2025 01:00:00,BZN|DE-LU,Sequence 1,0.0945,,
16/05/2025 01:00:00 - 16/05/2025 01:15:00,BZN|DE-LU,Sequence 1,0.08847,,
16/05/2025 01:15:00 - 16/05/2025 01:30:00,BZN|DE-LU,Sequence 1,0.08847,,
16/05/2025 01:30:00 - 16/05/2025 01:45:00,BZN|DE-LU,Sequence 1,0.08847,,
16/05/2025 01:45:00 - 16/05/2025 02:00:00,BZN|DE-LU,Sequence 1,0.08847,,
16/05/2025 02:00:00 - 16/05/2025 02:15:00,BZN|DE-LU,Sequence 1,0.08491,,
16/05/2025 02:15:00 - 16/05/2025 02:30:00,BZN|DE-LU,Sequence 1,0.08491,,
16/05/2025 02:30:00 - 16/05/2025 02:45:00,BZN|DE-LU,Sequence 1,0.08491,,
16/05/2025 02:45:00 - 16/05/2025 03:00:00,BZN|DE-LU,Sequence 1,0.08491,,
16/05/2025 03:00:00 - 16/05/2025 03:15:00,BZN|DE-LU,Sequence 1,0.085,,
16/05/2025 03:15:00 - 16/05/2025 03:30:00,BZN|DE-LU,Sequence 1,0.085,,
16/05/2025 03:30:00 - 16/05/2025 03:45:00,BZN|DE-LU,Sequence 1,0.085,,
16/05/2025 03:45:00 - 16/05/2025 04:00:00,BZN|DE-LU,Sequence 1,0.085,,
16/05/2025 04:00:00 - 16/05/2025 04:15:00,BZN|DE-LU,Sequence 1,0.08876,,
16/05/2025 04:15:00 - 16/05/2025 04:30:00,BZN|DE-LU,Sequence 1,0.08876,,
16/05/2025 04:30:00 - 16/05/2025 04:45:00,BZN|DE-LU,Sequence 1,0.08876,,
16/05/2025 04:45:00 - 16/05/2025 05:00:00,BZN|DE-LU,Sequence 1,0.08876,,
16/05/2025 05:00:00 - 16/05/2025 05:15:00,BZN|DE-LU,Sequence 1,0.09826,,
16/05/2025 05:15:00 - 16/05/2025 05:30:00,BZN|DE-LU,Sequence 1,0.09826,,
16/05/2025 05:30:00 - 16/05/2025 05:45:00,BZN|DE-LU,Sequence 1,0.09826,,
16/05/2025 05:45:00 - 16/05/2025 06:00:00,BZN|DE-LU,Sequence 1,0.09826,,
16/05/2025 06:00:00 - 16/05/2025 06:15:00,BZN|DE-LU,Sequence 1,0.11318,,
16/05/2025 06:15:00 - 16/05/2025 06:30:00,BZN|DE-LU,Sequence 1,0.11318,,
16/05/2025 06:30:00 - 16/05/2025 06:45:00,BZN|DE-LU,Sequence 1,0.11318,,
16/05/2025 06:45:00 - 16/05/2025 07:00:00,BZN|DE-LU,Sequence 1,0.11318,,
16/05/2025 07:00:00 - 16/05/2025 07:15:00,BZN|DE-LU,Sequence 1,0.1176,,
16/05/2025 07:15:00 - 16/05/2025 07:30:00,BZN|DE-LU,Sequence 1,0.1176,,
16/05/2025 07:30:00 - 16/05/2025 07:45:00,BZN|DE-LU,Sequence 1,0.1176,,
16/05/2025 07:45:00 - 16/05/2025 08:00:00,BZN|DE-LU,Sequence 1,0.1176,,
16/05/2025 08:00:00 - 16/05/2025 08:15:00,BZN|DE-LU,Sequence 1,0.10665999999999999,,
16/05/2025 08:15:00 - 16/05/2025 08:30:00,BZN|DE-LU,Sequence 1,0.10665999999999999,,
16/05/2025 08:30:00 - 16/05/2025 08:45:00,BZN|DE-LU,Sequence 1,0.10665999999999999,,
16/05/2025 08:45:00 - 16/05/2025 09:00:00,BZN|DE-LU,Sequence 1,0.10665999999999999,,
16/05/2025 09:00:00 - 16/05/2025 09:15:00,BZN|DE-LU,Sequence 1,0.07898999999999999,,
16/05/2025 09:15:00 - 16/05/2025 09:30:00,BZN|DE-LU,Sequence 1,0.07898999999999999,,
16/05/2025 09:30:00 - 16/05/2025 09:45:00,BZN|DE-LU,Sequence 1,0.07898999999999999,,
16/05/2025 09:45:00 - 16/05/2025 10:00:00,BZN|DE-LU,Sequence 1,0.07898999999999999,,
16/05/2025 10:00:00 - 16/05/2025 10:15:00,BZN|DE-LU,Sequence 1,0.01111,,
16/05/2025 10:15:00 - 16/05/2025 10:30:00,BZN|DE-LU,Sequence 1,0.01111,,
16/05/2025 10:30:00 - 16/05/2025 10:45:00,BZN|DE-LU,Sequence 1,0.01111,,
16/05/2025 10:45:00 - 16/05/2025 11:00:00,BZN|DE-LU,Sequence 1,0.01111,,
16/05/2025 11:00:00 - 16/05/2025 11:15:00,BZN|DE-LU,Sequence 1,-1e-05,,
16/05/2025 11:15:00 - 16/05/2025 11:30:00,BZN|DE-LU,Sequence 1,-1e-05,,
16/05/2025 11:30:00 - 16/05/2025 11:45:00,BZN|DE-LU,Sequence 1,-1e-05,,
16/05/2025 11:45:00 - 16/05/2025 12:00:00,BZN|DE-LU,Sequence 1,-1e-05,,
16/05/2025 12:00:00 - 16/05/2025 12:15:00,BZN|DE-LU,Sequence 1,-0.00315,,
16/05/2025 12:15:00 - 16/05/2025 12:30:00,BZN|DE-LU,Sequence 1,-0.00315,,
16/05/2025 12:30:00 - 16/05/2025 12:45:00,BZN|DE-LU,Sequence 1,-0.00315,,
16/05/2025 12:45:00 - 16/05/2025 13:00:00,BZN|DE-LU,Sequence 1,-0.00315,,
16/05/2025 13:00:00 - 16/05/2025 13:15:00,BZN|DE-LU,Sequence 1,-0.00197,,
16/05/2025 13:15:00 - 16/05/2025 13:30:00,BZN|DE-LU,Sequence 1,-0.00197,,
16/05/2025 13:30:00 - 16/05/2025 13:45:00,BZN|DE-LU,Sequence 1,-0.00197,,
16/05/2025 13:45:00 - 16/05/2025 14:00:00,BZN|DE-LU,Sequence 1,-0.00197,,
16/05/2025 14:00:00 - 16/05/2025 14:15:00,BZN|DE-LU,Sequence 1,-0.00155,,
16/05/2025 14:15:00 - 16/05/2025 14:30:00,BZN|DE-LU,Sequence 1,-0.00155,,
16/05/2025 14:30:00 - 16/05/2025 14:45:00,BZN|DE-LU,Sequence 1,-0.00155,,
16/05/2025 14:45:00 - 16/05/2025 15:00:00,BZN|DE-LU,Sequence 1,-0.00155,,
16/05/2025 15:00:00 - 16/05/2025 15:15:00,BZN|DE-LU,Sequence 1,-1e-05,,
16/05/2025 15:15:00 - 16/05/2025 15:30:00,BZN|DE-LU,Sequence 1,-1e-05,,
16/05/2025 15:30:00 - 16/05/2025 15:45:00,BZN|DE-LU,Sequence 1,-1e-05,,
16/05/2025 15:45:00 - 16/05/2025 16:00:00,BZN|DE-LU,Sequence 1,-1e-05,,
16/05/2025 16:00:00 - 16/05/2025 16:15:00,BZN|DE-LU,Sequence 1,0.00298,,
16/05/2025 16:15:00 - 16/05/2025 16:30:00,BZN|DE-LU,Sequence 1,0.00298,,
16/05/2025 16:30:00 - 16/05/2025 16:45:00,BZN|DE-LU,Sequence 1,0.00298,,
16/05/2025 16:45:00 - 16/05/2025 17:00:00,BZN|DE-LU,Sequence 1,0.00298,,
16/05/2025 17:00:00 - 16/05/2025 17:15:00,BZN|DE-LU,Sequence 1,0.06979,,
16/05/2025 17:15:00 - 16/05/2025 17:30:00,BZN|DE-LU,Sequence 1,0.06979,,
16/05/2025 17:30:00 - 16/05/2025 17:45:00,BZN|DE-LU,Sequence 1,0.06979,,
16/05/2025 17:45:00 - 16/05/2025 18:00:00,BZN|DE-LU,Sequence 1,0.06979,,
16/05/2025 18:00:00 - 16/05/2025 18:15:00,BZN|DE-LU,Sequence 1,0.10005,,
16/05/2025 18:15:00 - 16/05/2025 18:30:00,BZN|DE-LU,Sequence 1,0.10005,,
16/05/2025 18:30:00 - 16/05/2025 18:45:00,BZN|DE-LU,Sequence 1,0.10005,,
16/05/2025 18:45:00 - 16/05/2025 19:00:00,BZN|DE-LU,Sequence 1,0.10005,,
16/05/2025 19:00:00 - 16/05/2025 19:15:00,BZN|DE-LU,Sequence 1,0.11181,,
16/05/2025 19:15:00 - 16/05/2025 19:30:00,BZN|DE-LU,Sequence 1,0.11181,,
16/05/2025 19:30:00 - 16/05/2025 19:45:00,BZN|DE-LU,Sequence 1,0.11181,,
16/05/2025 19:45:00 - 16/05/2025 20:00:00,BZN|DE-LU,Sequence 1,0.11181,,
16/05/2025 20:00:00 - 16/05/2025 20:15:00,BZN|DE-LU,Sequence 1,0.15491,,
16/05/2025 20:15:00 - 16/05/2025 20:30:00,BZN|DE-LU,Sequence 1,0.15491,,
16/05/2025 20:30:00 - 16/05/2025 20:45:00,BZN|DE-LU,Sequence 1,0.15491,,
16/05/2025 20:45:00 - 16/05/2025 21:00:00,BZN|DE-LU,Sequence 1,0.15491,,
16/05/2025 21:00:00 - 16/05/2025 21:15:00,BZN|DE-LU,Sequence 1,0.14323,,
16/05/2025 21:15:00 - 16/05/2025 21:30:00,BZN|DE-LU,Sequence 1,0.14323,,
16/05/2025 21:30:00 - 16/05/2025 21:45:00,BZN|DE-LU,Sequence 1,0.14323,,
16/05/2025 21:45:00 - 16/05/2025 22:00:00,BZN|DE-LU,Sequence 1,0.14323,,
16/05/2025 22:00:00 - 16/05/2025 22:15:00,BZN|DE-LU,Sequence 1,0.11608,,
16/05/2025 22:15:00 - 16/05/2025 22:30:00,BZN|DE-LU,Sequence 1,0.11608,,
16/05/2025 22:30:00 - 16/05/2025 22:45:00,BZN|DE-LU,Sequence 1,0.11608,,
16/05/2025 22:45:00 - 16/05/2025 23:00:00,BZN|DE-LU,Sequence 1,0.11608,,
16/05/2025 23:00:00 - 16/05/2025 23:15:00,BZN|DE-LU,Sequence 1,0.10208,,
16/05/2025 23:15:00 - 16/05/2025 23:30:00,BZN|DE-LU,Sequence 1,0.10208,,
16/05/2025 23:30:00 - 16/05/2025 23:45:00,BZN|DE-LU,Sequence 1,0.10208,,
16/05/2025 23:45:00 - 17/05/2025 00:00:00,BZN|DE-LU,Sequence 1,0.10208,,
17/05/2025 00:00:00 - 17/05/2025 00:15:00,BZN|DE-LU,Sequence 1,0.093,,
17/05/2025 00:15:00 - 17/05/2025 00:30:00,BZN|DE-LU,Sequence 1,0.093,,
17/05/2025 00:30:00 - 17/05/2025 00:45:00,BZN|DE-LU,Sequence 1,0.093,,
17/05/2025 00:45:00 - 17/05/2025 01:00:00,BZN|DE-LU,Sequence 1,0.093,,
17/05/2025 01:00:00 - 17/05/2025 01:15:00,BZN|DE-LU,Sequence 1,0.09348000000000001,,
17/05/2025 01:15:00 - 17/05/2025 01:30:00,BZN|DE-LU,Sequence 1,0.09348000000000001,,
17/05/2025 01:30:00 - 17/05/2025 01:45:00,BZN|DE-LU,Sequence 1,0.09348000000000001,,
17/05/2025 01:45:00 - 17/05/2025 02:00:00,BZN|DE-LU,Sequence 1,0.09348000000000001,,
17/05/2025 02:00:00 - 17/05/2025 02:15:00,BZN|DE-LU,Sequence 1,0.08893000000000001,,
17/05/2025 02:15:00 - 17/05/2025 02:30:00,BZN|DE-LU,Sequence 1,0.08893000000000001,,
17/05/2025 02:30:00 - 17/05/2025 02:45:00,BZN|DE-LU,Sequence 1,0.08893000000000001,,
17/05/2025 02:45:00 - 17/05/2025 03:00:00,BZN|DE-LU,Sequence 1,0.08893000000000001,,
17/05/2025 03:00:00 - 17/05/2025 03:15:00,BZN|DE-LU,Sequence 1,0.0889,,
17/05/2025 03:15:00 - 17/05/2025 03:30:00,BZN|DE-LU,Sequence 1,0.0889,,
17/05/2025 03:30:00 - 17/05/2025 03:45:00,BZN|DE-LU,Sequence 1,0.0889,,
17/05/2025 03:45:00 - 17/05/2025 04:00:00,BZN|DE-LU,Sequence 1,0.0889,,
